Season,Covid,State,WeekTime,Time,ElectricityDemand,RegionalReferencePrice
Winter,No,South Australia,Weekend,19:30:00,1765.6625714285703,114.59009523809522
Winter,No,South Australia,Weekend,20:00:00,1731.126285714286,110.09571428571431
Winter,No,South Australia,Weekend,20:30:00,1694.748476190477,119.09047619047622
Winter,No,South Australia,Weekend,21:00:00,1659.5146666666665,108.07228571428571
Winter,No,South Australia,Weekend,21:30:00,1618.1824761904763,102.84038095238095
Winter,No,South Australia,Weekend,22:00:00,1564.7487619047615,93.14761904761905
Winter,No,South Australia,Weekend,22:30:00,1496.5484761904763,86.50219047619044
Winter,No,South Australia,Weekend,23:00:00,1435.134285714286,81.67580952380953
Winter,No,South Australia,Weekend,23:30:00,1395.1794285714286,78.12923809523811
Winter,No,Tasmania,Weekday,00:00:00,1114.403536121673,65.73817490494302
Winter,No,Tasmania,Weekday,00:30:00,1092.7874904942958,61.07688212927758
Winter,No,Tasmania,Weekday,01:00:00,1076.8203802281362,57.87509505703422
Winter,No,Tasmania,Weekday,01:30:00,1065.6934220532319,58.410760456273785
Winter,No,Tasmania,Weekday,02:00:00,1059.0782509505705,56.41011406844108
Winter,No,Tasmania,Weekday,02:30:00,1054.8151711026612,52.01144486692018
Winter,No,Tasmania,Weekday,03:00:00,1052.952205323194,48.68437262357417
Winter,No,Tasmania,Weekday,03:30:00,1054.5993916349803,47.070532319391624
Winter,No,Tasmania,Weekday,04:00:00,1055.9853231939157,46.0772243346008
Winter,No,Tasmania,Weekday,04:30:00,1065.0998479087446,46.73342205323192
Winter,No,Tasmania,Weekday,05:00:00,1079.5371482889734,48.79479087452468
Winter,No,Tasmania,Weekday,05:30:00,1111.0924334600759,55.99155893536119
Winter,No,Tasmania,Weekday,06:00:00,1152.219467680608,59.48471482889737
Winter,No,Tasmania,Weekday,06:30:00,1225.6395437262363,82.29125475285173
Winter,No,Tasmania,Weekday,07:00:00,1313.1574904942975,103.47977186311785
Winter,No,Tasmania,Weekday,07:30:00,1399.8501140684405,102.5597718631179
Winter,No,Tasmania,Weekday,08:00:00,1452.147680608365,108.5557034220533
Winter,No,Tasmania,Weekday,08:30:00,1455.5209125475296,100.0680228136882
Winter,No,Tasmania,Weekday,09:00:00,1428.3774524714818,96.7168821292776
Winter,No,Tasmania,Weekday,09:30:00,1401.145171102662,106.02049429657797
Winter,No,Tasmania,Weekday,10:00:00,1363.014600760456,88.62958174904938
Winter,No,Tasmania,Weekday,10:30:00,1325.9456273764254,84.03129277566538
Winter,No,Tasmania,Weekday,11:00:00,1291.7885931558947,79.47300380228138
Winter,No,Tasmania,Weekday,11:30:00,1264.2054752851707,74.92878326996201
Winter,No,Tasmania,Weekday,12:00:00,1245.7230038022824,74.82779467680606
Winter,No,Tasmania,Weekday,12:30:00,1231.5815209125462,88.7061216730038
Winter,No,Tasmania,Weekday,13:00:00,1218.5310646387836,71.89038022813688
Winter,No,Tasmania,Weekday,13:30:00,1210.2265399239545,69.01456273764262
Winter,No,Tasmania,Weekday,14:00:00,1207.3257794676801,68.24433460076045
Winter,No,Tasmania,Weekday,14:30:00,1219.5985931558926,70.51026615969579
Winter,No,Tasmania,Weekday,15:00:00,1220.7796577946767,69.64140684410648
Winter,No,Tasmania,Weekday,15:30:00,1231.5783269961976,68.37365019011408
Winter,No,Tasmania,Weekday,16:00:00,1252.6859695817477,72.45897338403044
Winter,No,Tasmania,Weekday,16:30:00,1282.7411406844096,75.15935361216731
Winter,No,Tasmania,Weekday,17:00:00,1330.4058174904937,83.15543726235741
Winter,No,Tasmania,Weekday,17:30:00,1391.286349809886,91.16775665399241
Winter,No,Tasmania,Weekday,18:00:00,1434.6423193916337,111.5210646387833
Winter,No,Tasmania,Weekday,18:30:00,1443.1283269961975,114.51231939163496
Winter,No,Tasmania,Weekday,19:00:00,1435.1622813688214,94.37319391634976
Winter,No,Tasmania,Weekday,19:30:00,1411.7379467680603,83.45326996197721
Winter,No,Tasmania,Weekday,20:00:00,1393.0366920152098,85.11802281368819
Winter,No,Tasmania,Weekday,20:30:00,1380.7843346007594,96.56463878327004
Winter,No,Tasmania,Weekday,21:00:00,1350.0088212927758,81.39836501901145
Winter,No,Tasmania,Weekday,21:30:00,1317.2252471482886,84.33999999999999
Winter,No,Tasmania,Weekday,22:00:00,1273.6187072243347,68.305855513308
Winter,No,Tasmania,Weekday,22:30:00,1231.094296577947,76.19277566539925
Winter,No,Tasmania,Weekday,23:00:00,1184.711064638783,67.59326996197721
Winter,No,Tasmania,Weekday,23:30:00,1146.2339543726225,65.86855513307988
Winter,No,Tasmania,Weekend,00:00:00,1127.7822857142855,70.37780952380952
Winter,No,Tasmania,Weekend,00:30:00,1103.8701904761906,64.61523809523811
Winter,No,Tasmania,Weekend,01:00:00,1084.6551428571433,82.71857142857145
Winter,No,Tasmania,Weekend,01:30:00,1071.848285714286,59.472095238095264
Winter,No,Tasmania,Weekend,02:00:00,1063.8341904761905,56.150000000000006
Winter,No,Tasmania,Weekend,02:30:00,1058.601904761905,54.678571428571466
Winter,No,Tasmania,Weekend,03:00:00,1054.5272380952379,50.43019047619046
Winter,No,Tasmania,Weekend,03:30:00,1054.08419047619,48.91952380952381
Winter,No,Tasmania,Weekend,04:00:00,1054.8899047619052,49.24571428571429
Winter,No,Tasmania,Weekend,04:30:00,1058.8542857142857,47.19752380952378
Winter,No,Tasmania,Weekend,05:00:00,1063.594,44.049142857142854
Winter,No,Tasmania,Weekend,05:30:00,1075.371428571429,48.37400000000001
Winter,No,Tasmania,Weekend,06:00:00,1092.453428571428,49.77419047619044
Winter,No,Tasmania,Weekend,06:30:00,1112.6989523809527,57.37790476190476
Winter,No,Tasmania,Weekend,07:00:00,1138.8029523809523,57.90533333333333
Winter,No,Tasmania,Weekend,07:30:00,1180.307047619047,59.94438095238094
Winter,No,Tasmania,Weekend,08:00:00,1231.1902857142857,69.40904761904761
Winter,No,Tasmania,Weekend,08:30:00,1279.4706666666661,79.2265714285714
Winter,No,Tasmania,Weekend,09:00:00,1307.6189523809521,82.43780952380948
Winter,No,Tasmania,Weekend,09:30:00,1319.6360952380953,87.12314285714281
Winter,No,Tasmania,Weekend,10:00:00,1311.8761904761902,77.24209523809525
Winter,No,Tasmania,Weekend,10:30:00,1294.1087619047623,72.79971428571427
Winter,No,Tasmania,Weekend,11:00:00,1269.1880952380948,65.46019047619049
Winter,No,Tasmania,Weekend,11:30:00,1239.9853333333333,93.90733333333336
Winter,No,Tasmania,Weekend,12:00:00,1217.5458095238096,58.962285714285706
Winter,No,Tasmania,Weekend,12:30:00,1196.1160952380953,73.27657142857143
Winter,No,Tasmania,Weekend,13:00:00,1179.8310476190475,55.35209523809525
Winter,No,Tasmania,Weekend,13:30:00,1168.9605714285715,53.09799999999997
Winter,No,Tasmania,Weekend,14:00:00,1160.2631428571428,52.17514285714288
Winter,No,Tasmania,Weekend,14:30:00,1168.4359047619046,52.03485714285714
Winter,No,Tasmania,Weekend,15:00:00,1171.867714285714,55.586000000000006
Winter,No,Tasmania,Weekend,15:30:00,1184.2349523809528,59.588380952380945
Winter,No,Tasmania,Weekend,16:00:00,1209.2880952380951,66.53857142857143
Winter,No,Tasmania,Weekend,16:30:00,1243.1406666666667,64.984
Winter,No,Tasmania,Weekend,17:00:00,1297.3328571428572,81.99638095238097
Winter,No,Tasmania,Weekend,17:30:00,1361.450666666667,86.8673333333333
Winter,No,Tasmania,Weekend,18:00:00,1402.2323809523814,102.11523809523811
Winter,No,Tasmania,Weekend,18:30:00,1406.821047619048,103.51400000000001
Winter,No,Tasmania,Weekend,19:00:00,1393.6561904761904,90.95523809523807
Winter,No,Tasmania,Weekend,19:30:00,1371.0577142857146,81.63038095238099
Winter,No,Tasmania,Weekend,20:00:00,1350.3659047619049,76.64400000000005
Winter,No,Tasmania,Weekend,20:30:00,1339.1396190476196,80.00866666666674
Winter,No,Tasmania,Weekend,21:00:00,1315.4911428571431,76.10457142857142
Winter,No,Tasmania,Weekend,21:30:00,1289.1012380952372,72.17704761904758
Winter,No,Tasmania,Weekend,22:00:00,1253.7797142857146,66.85704761904765
Winter,No,Tasmania,Weekend,22:30:00,1216.7698095238095,64.22028571428571
Winter,No,Tasmania,Weekend,23:00:00,1177.438761904762,61.24285714285712
Winter,No,Tasmania,Weekend,23:30:00,1146.515238095238,62.03161904761905
Winter,No,Victoria,Weekday,00:00:00,5329.565551330801,85.39368821292786
Winter,No,Victoria,Weekday,00:30:00,5110.520494296576,74.65874524714833
Winter,No,Victoria,Weekday,01:00:00,4924.94121673004,68.8831178707224
Winter,No,Victoria,Weekday,01:30:00,4757.136045627378,65.4692395437262
Winter,No,Victoria,Weekday,02:00:00,4562.829315589358,61.00479087452473
Winter,No,Victoria,Weekday,02:30:00,4407.638859315591,54.662357414448635
Winter,No,Victoria,Weekday,03:00:00,4297.894334600762,51.45885931558933
Winter,No,Victoria,Weekday,03:30:00,4234.934866920154,48.537984790874525
Winter,No,Victoria,Weekday,04:00:00,4201.08060836502,47.11885931558933
Winter,No,Victoria,Weekday,04:30:00,4220.835399239542,47.70395437262357
Winter,No,Victoria,Weekday,05:00:00,4279.9061596958145,50.579619771863136
Winter,No,Victoria,Weekday,05:30:00,4469.474676806085,59.738897338403035
Winter,No,Victoria,Weekday,06:00:00,4726.137110266163,67.55657794676806
Winter,No,Victoria,Weekday,06:30:00,5210.61669201521,92.72619771863118
Winter,No,Victoria,Weekday,07:00:00,5706.284600760454,142.20030418250946
Winter,No,Victoria,Weekday,07:30:00,6037.999163498099,125.20019011406842
Winter,No,Victoria,Weekday,08:00:00,6355.119277566539,139.91228136882125
Winter,No,Victoria,Weekday,08:30:00,6473.803840304181,126.46775665399244
Winter,No,Victoria,Weekday,09:00:00,6409.365551330798,107.66011406844112
Winter,No,Victoria,Weekday,09:30:00,6363.9416730038,113.05460076045625
Winter,No,Victoria,Weekday,10:00:00,6212.658707224337,103.95916349809886
Winter,No,Victoria,Weekday,10:30:00,6061.820380228137,97.19193916349809
Winter,No,Victoria,Weekday,11:00:00,5938.513612167304,91.22802281368824
Winter,No,Victoria,Weekday,11:30:00,5838.81844106464,85.94323193916343
Winter,No,Victoria,Weekday,12:00:00,5766.388060836507,83.1080988593156
Winter,No,Victoria,Weekday,12:30:00,5711.1552851710985,82.37836501901141
Winter,No,Victoria,Weekday,13:00:00,5661.670342205324,80.34558935361211
Winter,No,Victoria,Weekday,13:30:00,5692.402965779466,82.7100760456274
Winter,No,Victoria,Weekday,14:00:00,5696.241901140689,82.61019011406856
Winter,No,Victoria,Weekday,14:30:00,5693.501749049428,81.55011406844103
Winter,No,Victoria,Weekday,15:00:00,5694.450456273766,81.02296577946765
Winter,No,Victoria,Weekday,15:30:00,5715.448973384033,81.25372623574147
Winter,No,Victoria,Weekday,16:00:00,5816.027870722433,89.24171102661603
Winter,No,Victoria,Weekday,16:30:00,5965.004068441068,92.61680608365018
Winter,No,Victoria,Weekday,17:00:00,6172.313346007606,103.44581749049432
Winter,No,Victoria,Weekday,17:30:00,6415.626577946772,116.37216730038021
Winter,No,Victoria,Weekday,18:00:00,6709.912699619772,155.7085171102661
Winter,No,Victoria,Weekday,18:30:00,6779.941254752853,160.5579467680608
Winter,No,Victoria,Weekday,19:00:00,6715.811520912554,141.13323193916347
Winter,No,Victoria,Weekday,19:30:00,6563.022585551332,110.14110266159706
Winter,No,Victoria,Weekday,20:00:00,6445.189467680605,114.85847908745252
Winter,No,Victoria,Weekday,20:30:00,6289.025057034217,116.16517110266163
Winter,No,Victoria,Weekday,21:00:00,6135.972775665402,101.53475285171105
Winter,No,Victoria,Weekday,21:30:00,5931.843460076047,93.798174904943
Winter,No,Victoria,Weekday,22:00:00,5706.683384030417,81.5857034220532
Winter,No,Victoria,Weekday,22:30:00,5459.303802281369,99.84775665399238
Winter,No,Victoria,Weekday,23:00:00,5281.193574144487,82.85003802281372
Winter,No,Victoria,Weekday,23:30:00,5435.709011406842,86.95646387832701
Winter,No,Victoria,Weekend,00:00:00,5373.934380952382,92.79990476190477
Winter,No,Victoria,Weekend,00:30:00,5141.02619047619,80.11514285714287
Winter,No,Victoria,Weekend,01:00:00,4938.086380952381,75.40847619047618
Winter,No,Victoria,Weekend,01:30:00,4755.102095238094,69.88352380952381
Winter,No,Victoria,Weekend,02:00:00,4540.674571428571,62.31961904761904
Winter,No,Victoria,Weekend,02:30:00,4368.554095238093,56.437333333333335
Winter,No,Victoria,Weekend,03:00:00,4235.613523809526,50.444000000000024
Winter,No,Victoria,Weekend,03:30:00,4156.858857142856,48.5635238095238
Winter,No,Victoria,Weekend,04:00:00,4095.5847619047618,46.154571428571415
Winter,No,Victoria,Weekend,04:30:00,4070.2593333333325,45.31047619047618
Winter,No,Victoria,Weekend,05:00:00,4066.133714285715,46.12238095238096
Winter,No,Victoria,Weekend,05:30:00,4124.982857142857,50.28219047619048
Winter,No,Victoria,Weekend,06:00:00,4193.554095238096,51.058285714285724
Winter,No,Victoria,Weekend,06:30:00,4355.97019047619,58.18190476190477
Winter,No,Victoria,Weekend,07:00:00,4522.621047619046,64.79761904761908
Winter,No,Victoria,Weekend,07:30:00,4604.368,67.38161904761903
Winter,No,Victoria,Weekend,08:00:00,4827.572190476191,82.39533333333334
Winter,No,Victoria,Weekend,08:30:00,5049.528476190477,92.18171428571428
Winter,No,Victoria,Weekend,09:00:00,5164.214857142858,94.11495238095239
Winter,No,Victoria,Weekend,09:30:00,5216.61,106.00838095238093
Winter,No,Victoria,Weekend,10:00:00,5169.947333333335,90.80180952380958
Winter,No,Victoria,Weekend,10:30:00,5092.228000000001,84.71685714285717
Winter,No,Victoria,Weekend,11:00:00,4970.782666666668,73.38742857142859
Winter,No,Victoria,Weekend,11:30:00,4867.380380952382,68.21533333333336
Winter,No,Victoria,Weekend,12:00:00,4783.777047619047,62.51228571428574
Winter,No,Victoria,Weekend,12:30:00,4724.470476190477,61.50142857142856
Winter,No,Victoria,Weekend,13:00:00,4680.998857142858,58.42076190476191
Winter,No,Victoria,Weekend,13:30:00,4700.008476190475,59.207238095238125
Winter,No,Victoria,Weekend,14:00:00,4693.673523809525,59.45761904761907
Winter,No,Victoria,Weekend,14:30:00,4704.950380952381,61.334761904761876
Winter,No,Victoria,Weekend,15:00:00,4745.761619047619,64.50142857142856
Winter,No,Victoria,Weekend,15:30:00,4833.436666666666,69.87857142857143
Winter,No,Victoria,Weekend,16:00:00,4968.945333333335,78.14933333333333
Winter,No,Victoria,Weekend,16:30:00,5128.577523809524,84.4586666666667
Winter,No,Victoria,Weekend,17:00:00,5382.451999999998,99.82885714285706
Winter,No,Victoria,Weekend,17:30:00,5673.015428571426,107.80133333333329
Winter,No,Victoria,Weekend,18:00:00,5989.57361904762,140.3292380952381
Winter,No,Victoria,Weekend,18:30:00,6097.768571428569,139.61790476190478
Winter,No,Victoria,Weekend,19:00:00,6035.3851428571425,119.21085714285712
Winter,No,Victoria,Weekend,19:30:00,5907.475999999999,98.26980952380953
Winter,No,Victoria,Weekend,20:00:00,5789.914,96.77733333333332
Winter,No,Victoria,Weekend,20:30:00,5668.958380952381,106.38104761904759
Winter,No,Victoria,Weekend,21:00:00,5555.386476190479,96.82257142857141
Winter,No,Victoria,Weekend,21:30:00,5422.906190476189,90.65495238095237
Winter,No,Victoria,Weekend,22:00:00,5263.649523809529,82.01704761904763
Winter,No,Victoria,Weekend,22:30:00,5102.23038095238,79.87952380952382
Winter,No,Victoria,Weekend,23:00:00,4994.70161904762,72.58409523809524
Winter,No,Victoria,Weekend,23:30:00,5177.71095238095,77.42476190476192
Winter,Yes,New South Wales,Weekday,00:00:00,8343.327272727274,40.90636363636362
Winter,Yes,New South Wales,Weekday,00:30:00,8133.940757575759,40.9930303030303
Winter,Yes,New South Wales,Weekday,01:00:00,7953.61590909091,39.93348484848486
Winter,Yes,New South Wales,Weekday,01:30:00,7740.4345454545455,39.09545454545455
Winter,Yes,New South Wales,Weekday,02:00:00,7510.270454545453,38.90712121212121
Winter,Yes,New South Wales,Weekday,02:30:00,7212.187272727275,36.60136363636363
Winter,Yes,New South Wales,Weekday,03:00:00,6977.271666666662,34.41439393939394
Winter,Yes,New South Wales,Weekday,03:30:00,6819.604090909092,33.1098484848485
Winter,Yes,New South Wales,Weekday,04:00:00,6740.62803030303,32.42242424242425
Winter,Yes,New South Wales,Weekday,04:30:00,6760.835303030303,33.47469696969696
Winter,Yes,New South Wales,Weekday,05:00:00,6871.090606060607,35.578484848484834
Winter,Yes,New South Wales,Weekday,05:30:00,7213.373939393939,39.10833333333334
Winter,Yes,New South Wales,Weekday,06:00:00,7608.383333333332,38.03242424242424
Winter,Yes,New South Wales,Weekday,06:30:00,8325.392272727275,52.182575757575755
Winter,Yes,New South Wales,Weekday,07:00:00,9033.068787878788,68.0881818181818
Winter,Yes,New South Wales,Weekday,07:30:00,9564.927878787881,66.18636363636367
Winter,Yes,New South Wales,Weekday,08:00:00,9904.54818181818,75.3859090909091
Winter,Yes,New South Wales,Weekday,08:30:00,9879.539696969696,69.91545454545454
Winter,Yes,New South Wales,Weekday,09:00:00,9555.19348484848,51.89151515151514
Winter,Yes,New South Wales,Weekday,09:30:00,9293.806666666667,50.90712121212123
Winter,Yes,New South Wales,Weekday,10:00:00,8979.192272727274,47.30696969696969
Winter,Yes,New South Wales,Weekday,10:30:00,8716.756060606065,45.3630303030303
Winter,Yes,New South Wales,Weekday,11:00:00,8461.071818181817,42.36893939393941
Winter,Yes,New South Wales,Weekday,11:30:00,8229.285303030309,41.2290909090909
Winter,Yes,New South Wales,Weekday,12:00:00,8073.091515151514,43.90318181818182
Winter,Yes,New South Wales,Weekday,12:30:00,7982.81621212121,40.404999999999994
Winter,Yes,New South Wales,Weekday,13:00:00,7921.447272727275,39.44318181818183
Winter,Yes,New South Wales,Weekday,13:30:00,7903.974696969697,39.24606060606061
Winter,Yes,New South Wales,Weekday,14:00:00,7925.372272727272,39.214242424242435
Winter,Yes,New South Wales,Weekday,14:30:00,7971.787424242422,39.306060606060605
Winter,Yes,New South Wales,Weekday,15:00:00,8064.254999999997,40.42909090909092
Winter,Yes,New South Wales,Weekday,15:30:00,8235.108484848482,41.29030303030305
Winter,Yes,New South Wales,Weekday,16:00:00,8571.073636363635,42.83742424242423
Winter,Yes,New South Wales,Weekday,16:30:00,8975.798484848487,48.000606060606074
Winter,Yes,New South Wales,Weekday,17:00:00,9528.979696969694,62.41712121212121
Winter,Yes,New South Wales,Weekday,17:30:00,10161.804242424245,71.89121212121213
Winter,Yes,New South Wales,Weekday,18:00:00,10814.833484848486,169.71742424242424
Winter,Yes,New South Wales,Weekday,18:30:00,10944.096818181823,133.2972727272727
Winter,Yes,New South Wales,Weekday,19:00:00,10853.44803030303,88.78621212121212
Winter,Yes,New South Wales,Weekday,19:30:00,10605.900454545452,63.392575757575756
Winter,Yes,New South Wales,Weekday,20:00:00,10376.029090909095,55.110909090909104
Winter,Yes,New South Wales,Weekday,20:30:00,10175.500757575755,53.383030303030324
Winter,Yes,New South Wales,Weekday,21:00:00,9918.894242424245,49.82030303030305
Winter,Yes,New South Wales,Weekday,21:30:00,9617.434393939388,47.37257575757577
Winter,Yes,New South Wales,Weekday,22:00:00,9280.574999999999,42.81772727272726
Winter,Yes,New South Wales,Weekday,22:30:00,9146.49393939394,49.43878787878788
Winter,Yes,New South Wales,Weekday,23:00:00,8830.393030303028,42.14454545454546
Winter,Yes,New South Wales,Weekday,23:30:00,8624.702575757576,42.533333333333346
Winter,Yes,New South Wales,Weekend,00:00:00,8343.310384615384,41.09923076923077
Winter,Yes,New South Wales,Weekend,00:30:00,8086.911153846153,41.18884615384615
Winter,Yes,New South Wales,Weekend,01:00:00,7871.101153846155,40.432307692307695
Winter,Yes,New South Wales,Weekend,01:30:00,7632.349615384617,39.137307692307694
Winter,Yes,New South Wales,Weekend,02:00:00,7371.4396153846155,37.862307692307695
Winter,Yes,New South Wales,Weekend,02:30:00,7068.956923076922,37.296538461538454
Winter,Yes,New South Wales,Weekend,03:00:00,6825.746538461539,35.37038461538461
Winter,Yes,New South Wales,Weekend,03:30:00,6661.115769230769,33.53115384615384
Winter,Yes,New South Wales,Weekend,04:00:00,6558.491923076925,32.24192307692307
Winter,Yes,New South Wales,Weekend,04:30:00,6516.5603846153845,32.27192307692307
Winter,Yes,New South Wales,Weekend,05:00:00,6519.857307692309,33.27307692307692
Winter,Yes,New South Wales,Weekend,05:30:00,6633.678846153846,34.69153846153846
Winter,Yes,New South Wales,Weekend,06:00:00,6780.767307692308,34.628461538461536
Winter,Yes,New South Wales,Weekend,06:30:00,7076.759230769231,35.62153846153846
Winter,Yes,New South Wales,Weekend,07:00:00,7405.902692307691,39.48884615384616
Winter,Yes,New South Wales,Weekend,07:30:00,7766.801538461538,40.52076923076923
Winter,Yes,New South Wales,Weekend,08:00:00,8140.3096153846145,41.58807692307692
Winter,Yes,New South Wales,Weekend,08:30:00,8398.262692307693,41.573076923076925
Winter,Yes,New South Wales,Weekend,09:00:00,8466.422307692306,39.68269230769231
Winter,Yes,New South Wales,Weekend,09:30:00,8458.121153846154,40.754230769230766
Winter,Yes,New South Wales,Weekend,10:00:00,8248.971538461537,37.7423076923077
Winter,Yes,New South Wales,Weekend,10:30:00,8050.076153846152,37.02307692307692
Winter,Yes,New South Wales,Weekend,11:00:00,7794.054230769232,36.07692307692308
Winter,Yes,New South Wales,Weekend,11:30:00,7555.553461538462,34.08038461538462
Winter,Yes,New South Wales,Weekend,12:00:00,7405.458846153845,32.22653846153847
Winter,Yes,New South Wales,Weekend,12:30:00,7305.341538461538,32.25538461538462
Winter,Yes,New South Wales,Weekend,13:00:00,7265.410384615385,30.815384615384612
Winter,Yes,New South Wales,Weekend,13:30:00,7222.026538461538,32.26269230769231
Winter,Yes,New South Wales,Weekend,14:00:00,7245.968461538461,33.65346153846153
Winter,Yes,New South Wales,Weekend,14:30:00,7339.697692307689,34.91423076923076
Winter,Yes,New South Wales,Weekend,15:00:00,7482.850384615385,36.330769230769235
Winter,Yes,New South Wales,Weekend,15:30:00,7707.034615384617,37.11115384615385
Winter,Yes,New South Wales,Weekend,16:00:00,8027.6842307692295,38.85115384615385
Winter,Yes,New South Wales,Weekend,16:30:00,8444.408461538462,40.770384615384614
Winter,Yes,New South Wales,Weekend,17:00:00,8961.80076923077,47.595
Winter,Yes,New South Wales,Weekend,17:30:00,9503.278076923078,62.885000000000005
Winter,Yes,New South Wales,Weekend,18:00:00,10040.516153846153,76.64884615384615
Winter,Yes,New South Wales,Weekend,18:30:00,10210.31076923077,78.715
Winter,Yes,New South Wales,Weekend,19:00:00,10100.641923076922,64.31423076923076
Winter,Yes,New South Wales,Weekend,19:30:00,9876.421923076925,50.905
Winter,Yes,New South Wales,Weekend,20:00:00,9664.44,47.39153846153845
Winter,Yes,New South Wales,Weekend,20:30:00,9492.56230769231,45.72615384615384
Winter,Yes,New South Wales,Weekend,21:00:00,9284.750000000002,44.591538461538455
Winter,Yes,New South Wales,Weekend,21:30:00,9044.918076923077,42.27346153846155
Winter,Yes,New South Wales,Weekend,22:00:00,8790.779615384612,40.38807692307693
Winter,Yes,New South Wales,Weekend,22:30:00,8646.000769230772,41.93653846153847
Winter,Yes,New South Wales,Weekend,23:00:00,8368.376923076923,39.074615384615385
Winter,Yes,New South Wales,Weekend,23:30:00,8164.476923076922,39.0926923076923
Winter,Yes,Queensland,Weekday,00:00:00,5621.587272727274,34.52984848484848
Winter,Yes,Queensland,Weekday,00:30:00,5455.639242424244,35.77924242424242
Winter,Yes,Queensland,Weekday,01:00:00,5308.267424242424,34.35363636363636
Winter,Yes,Queensland,Weekday,01:30:00,5202.771363636364,33.02878787878788
Winter,Yes,Queensland,Weekday,02:00:00,5129.006212121213,32.45666666666667
Winter,Yes,Queensland,Weekday,02:30:00,5089.601363636363,31.0769696969697
Winter,Yes,Queensland,Weekday,03:00:00,5059.480151515153,29.477272727272723
Winter,Yes,Queensland,Weekday,03:30:00,5060.466212121212,28.63469696969696
Winter,Yes,Queensland,Weekday,04:00:00,5079.699242424241,28.28499999999999
Winter,Yes,Queensland,Weekday,04:30:00,5156.525000000001,29.650757575757574
Winter,Yes,Queensland,Weekday,05:00:00,5275.628939393939,31.834242424242422
Winter,Yes,Queensland,Weekday,05:30:00,5510.539696969697,35.58
Winter,Yes,Queensland,Weekday,06:00:00,5762.499242424242,35.57757575757575
Winter,Yes,Queensland,Weekday,06:30:00,6174.96818181818,42.79969696969697
Winter,Yes,Queensland,Weekday,07:00:00,6531.577878787878,68.10409090909093
Winter,Yes,Queensland,Weekday,07:30:00,6791.779393939393,62.60015151515151
Winter,Yes,Queensland,Weekday,08:00:00,6696.188333333334,44.7451515151515
Winter,Yes,Queensland,Weekday,08:30:00,6402.715606060605,32.955606060606065
Winter,Yes,Queensland,Weekday,09:00:00,6079.4786363636385,26.626212121212127
Winter,Yes,Queensland,Weekday,09:30:00,5794.257727272727,25.34954545454545
Winter,Yes,Queensland,Weekday,10:00:00,5544.644545454546,19.79015151515152
Winter,Yes,Queensland,Weekday,10:30:00,5341.247424242425,13.674242424242424
Winter,Yes,Queensland,Weekday,11:00:00,5192.949090909089,9.455757575757572
Winter,Yes,Queensland,Weekday,11:30:00,5081.724393939395,5.846212121212126
Winter,Yes,Queensland,Weekday,12:00:00,5033.374696969696,5.695606060606059
Winter,Yes,Queensland,Weekday,12:30:00,5034.691666666666,7.302727272727273
Winter,Yes,Queensland,Weekday,13:00:00,5050.722878787878,9.004090909090909
Winter,Yes,Queensland,Weekday,13:30:00,5101.3246969696975,14.783181818181822
Winter,Yes,Queensland,Weekday,14:00:00,5195.467878787878,18.793939393939407
Winter,Yes,Queensland,Weekday,14:30:00,5334.302272727269,20.90636363636363
Winter,Yes,Queensland,Weekday,15:00:00,5498.805303030303,26.495151515151502
Winter,Yes,Queensland,Weekday,15:30:00,5690.893030303029,28.072727272727267
Winter,Yes,Queensland,Weekday,16:00:00,5968.5225757575745,31.863787878787875
Winter,Yes,Queensland,Weekday,16:30:00,6257.757727272728,32.44560606060607
Winter,Yes,Queensland,Weekday,17:00:00,6623.340454545456,44.80575757575759
Winter,Yes,Queensland,Weekday,17:30:00,6950.813030303031,57.803030303030305
Winter,Yes,Queensland,Weekday,18:00:00,7229.340000000003,112.4995454545455
Winter,Yes,Queensland,Weekday,18:30:00,7299.209848484849,82.93878787878789
Winter,Yes,Queensland,Weekday,19:00:00,7319.194999999999,71.68257575757576
Winter,Yes,Queensland,Weekday,19:30:00,7177.335909090911,47.93818181818181
Winter,Yes,Queensland,Weekday,20:00:00,7097.590606060609,45.01530303030304
Winter,Yes,Queensland,Weekday,20:30:00,6990.227121212122,45.08454545454545
Winter,Yes,Queensland,Weekday,21:00:00,6803.4489393939375,41.903939393939396
Winter,Yes,Queensland,Weekday,21:30:00,6611.9643939393945,40.15939393939394
Winter,Yes,Queensland,Weekday,22:00:00,6402.8019696969695,37.25969696969696
Winter,Yes,Queensland,Weekday,22:30:00,6262.247878787879,42.90606060606059
Winter,Yes,Queensland,Weekday,23:00:00,6097.150909090905,37.07893939393939
Winter,Yes,Queensland,Weekday,23:30:00,5874.986515151516,36.390757575757576
Winter,Yes,Queensland,Weekend,00:00:00,5596.561153846154,34.62307692307692
Winter,Yes,Queensland,Weekend,00:30:00,5430.378461538461,36.89807692307692
Winter,Yes,Queensland,Weekend,01:00:00,5289.477307692309,36.05538461538462
Winter,Yes,Queensland,Weekend,01:30:00,5174.148076923078,34.71269230769231
Winter,Yes,Queensland,Weekend,02:00:00,5087.916153846153,33.40653846153846
Winter,Yes,Queensland,Weekend,02:30:00,5034.581153846155,32.81961538461539
Winter,Yes,Queensland,Weekend,03:00:00,4993.6453846153845,31.406538461538464
